,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
2.8609335542929295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999936145777777,0.0,0.0
2.8610321969696972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999948705777779,0.0,0.0
2.861426767676768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998871111112,0.0,0.0
2.863005050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.8661616161616164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.878787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.929292929292929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.1960227272727266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.1964172979797976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.1965159406565653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.196614583333333,0.0,0.0,0.0,0.0,0.9999897475555556,0.0,0.0,1.0,0.0,0.0
3.196811868686868,0.0,0.0,0.0,0.0,0.9999919505777779,0.0,0.0,1.0,0.0,0.0
3.1976010101010095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.2007575757575752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.2070707070707067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.2323232323232323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.4343434343434343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.484848484848485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.4974747474747474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.4990530303030303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.4998421717171717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.5000394570707067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.5001380997474745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.500236742424242,0.0,0.0,0.0,0.9999999999955556,1.0,0.0,0.0,1.0,0.0,0.0
3.500631313131313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.503787878787879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.5101010101010104,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.5353535353535355,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6363636363636362,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6616161616161618,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6631944444444446,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.663983585858586,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6643781565656566,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.664575441919192,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.66467408459596,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6647727272727275,0.0,0.0,0.999995214791111,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6679292929292933,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.6742424242424243,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.686868686868687,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.7373737373737375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.787878787878788,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.8005050505050506,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.8068181818181817,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.8083964646464645,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.8087910353535355,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.808988320707071,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.8090869633838382,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.809185606060606,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.8099747474747474,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.813131313131313,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.8383838383838382,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.9393939393939394,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.040404040404041,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.141414141414141,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.242424242424242,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.343434343434343,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.444444444444445,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.545454545454545,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.57070707070707,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.573863636363635,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.575441919191918,0.0,1.5182222222222228e-07,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.575836489898988,0.0,3.0590222222222227e-06,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.575935132575756,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.576033775252523,0.0,0.9999999999988889,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.576231060606059,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.577020202020201,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.583333333333332,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.595959595959595,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.608585858585858,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4.610164141414141,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.888888888888891e-12
4.610262784090908,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.811555555555555e-07
4.6103614267676765,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.610558712121211,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.610953282828282,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.611742424242424,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.61489898989899,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.621212121212121,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.646464646464646,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.747474747474747,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.848484848484849,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.8989898989899,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.911616161616163,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.917929292929294,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.92108585858586,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.921480429292931,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.921677714646465,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.921776357323234,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.921875000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.922664141414142,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.924242424242425,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4.94949494949495,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.05050505050505,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.151515151515151,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.202020202020202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.2272727272727275,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.23989898989899,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.246212121212121,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.249368686868687,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.250157828282829,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5.2505523989899,1.0,1.0,1.0,1.0,1.0,0.0,5.555555555555557e-09,1.0,1.0,1.0
5.250651041666667,1.0,1.0,1.0,1.0,1.0,0.0,6.261333333333333e-07,1.0,1.0,1.0
5.250749684343434,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.25094696969697,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.252525252525253,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.303030303030303,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.3061868686868685,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.30697601010101,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.307370580808081,1.0,1.0,1.0,1.0,1.0,2.1306666666666672e-06,1.0,1.0,1.0,1.0
5.307469223484849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.307567866161616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.307765151515151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.309343434343434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.315656565656566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.328282828282829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.353535353535354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.656565656565657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.757575757575758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.858585858585858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.959595959595959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0606060606060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.161616161616162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.262626262626262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.363636363636363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.4646464646464645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.565656565656566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.767676767676767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.8686868686868685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.96969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.070707070707071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.171717171717171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.2727272727272725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.373737373737374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.474747474747475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.575757575757575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.6767676767676765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.878787878787879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.979797979797979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.080808080808081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.282828282828282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.383838383838384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.484848484848484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.585858585858587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.686868686868687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.787878787878787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.88888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.09090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.191919191919192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.292929292929292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.494949494949495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.595959595959595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.797979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.8989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
