E_0,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9
8.994771457840502,9.941254306201225,10.206154175297593,11.21403202995087,8.68536974859362,9.30111018169502,9.89826852806781,9.283467118500768,6.8308661977387715,9.207908236597394
13.861051807345486,11.372235626897325,7.996562265347258,12.482692077732708,10.60111277762197,11.834240431681016,11.049211023546189,8.853284738494827,10.758316159115072,12.835489272778862
12.7475675399956,9.113448759213124,10.4406506013603,14.888322108837059,5.684276101959637,8.603663751644316,8.078490731541391,15.20783450866847,8.837967763298124,10.44511667500118
12.854402196865603,6.0785555634063675,7.825229367621716,13.399335855651161,14.03291764068017,6.937034300358211,5.340416139509003,6.379278293945651,9.095704488613535,10.420807384103963
7.330916593053388,11.494495234495522,12.688756798550356,5.43460051957736,12.341423663645774,11.754182135474236,13.10814679047521,7.068090376838361,13.815325859707539,8.372082512306424
10.058254973664033,5.725329327710253,8.312395779689897,10.787680910751845,11.990047529597978,7.786117680555876,12.90624519888445,21.54687554465665,7.507009229846236,12.685587050885312
11.550408153861602,9.070918332859154,5.96975910116168,10.449614574769756,12.618845243682514,12.372529966910603,5.786178811073282,11.028952721577587,12.627978751060446,15.861535853388453
4.21987484406076,11.927813963460991,9.660970541266737,13.468283135503812,11.660739360083648,6.804143142014526,7.996163626428579,12.995665618101304,12.528764864918383,9.064029598748418
10.762774016548878,10.462407478751425,10.919568566103573,11.111107095935546,5.721558300261583,12.629122882845738,8.739447014177593,8.186847980322636,7.321036850533703,11.210517730568762
12.046595288713785,10.880848293297497,8.246715719638537,7.877917991983557,7.690362011136252,11.938459285088742,5.689481421109229,15.124677065204459,11.72070555134546,15.600023232187612
10.142188965138487,10.679282516198455,10.672886691613627,6.273989076382226,10.64533546418319,6.249779453936491,15.695413122470889,9.988456803211685,12.89782845087322,15.681950592783195
8.45133822418957,11.225747562814945,11.677302134833257,15.412322356123463,9.618778189402235,7.645618645250177,7.408310518026955,10.087310391419807,13.73495883896689,11.099675064702334
15.172817747788368,9.24293521513169,6.496606206459173,8.954489397847054,9.123463415996344,13.520825327689892,5.667480243626821,10.02737086119813,6.985896702619277,13.461342639854358
5.13082712002984,5.897289643165218,12.709803383613387,2.736604204100776,8.058681082277516,9.094221963585355,12.721467351611498,11.618964388959775,12.506858210321003,12.726516034385092
14.836630220601574,14.482513646037287,8.20626966831336,10.846870276871083,10.103958625431158,10.228308219180178,8.076175439628074,6.388531335397807,7.011597786823202,7.219031861307726
9.341702981135475,8.707169188019122,9.783148782162774,12.975616451431641,10.836802108384642,6.386960208936445,9.027726489758948,12.341971526187894,15.701268786003322,9.11608826523127
10.473325586190771,14.639488874805336,12.19359348766654,9.049484508814063,8.523649919078052,16.07577218125067,14.867103234133388,11.487725968420545,6.25163022187453,16.222253327021008
12.539345115955818,11.95451244585366,12.210452265461615,7.495261898412037,12.926948560456516,9.91237612280896,13.950870362676188,6.34288458675709,10.169718711659073,8.686280810976708
13.706620670309821,11.33080134797486,13.0833700854242,9.626884403731085,4.42677479285737,8.81736394728606,11.055531422725695,9.66023582923626,15.143074880328292,13.240674807361197
12.006855265715854,13.12076737962489,9.521706037451144,5.894388163393822,11.175608196446236,5.824287393287252,11.957687865372085,7.830124229493726,7.595526657674586,11.26403584356142
8.074342126869212,6.937558982368902,8.805383049727913,8.166682035881712,7.859674204522513,7.794575329104107,6.510621618351509,10.46163585867656,10.694872438468733,15.089206224715321
3.620842101964066,14.653839933618393,8.663660541535114,15.905337418744862,4.21265221317375,13.328360084859588,12.038592472324087,6.634984829893755,14.86002181085948,6.6643539627689865
8.972611694019763,12.206536866398338,6.380170205390396,8.54916104411468,11.611920538890462,9.228848125711679,7.669440802414362,5.228688559558698,14.439905485881084,8.00630012116159
6.65617184490335,13.607542826897191,6.800547960413952,3.702559106982614,14.276437849968376,14.024574231866932,6.863954357072542,12.283215535174184,9.370180193648837,10.423695608482832
8.284630056263087,8.901036648700805,10.412641053490955,11.295830227506043,6.011077490617091,10.556425830194227,3.1611746771629985,9.699667481221185,11.344684258411318,16.058546553591572
10.355862584993762,11.081023425858858,7.611391162949123,8.497142029795182,10.996521553653082,3.712197489892528,10.085041700617746,8.78111854386661,11.618088544274077,9.529682549902216
6.591491620778805,11.22644121665855,4.204219495702256,4.854969919386479,12.325188839437997,10.39577811065857,8.498287091625093,10.677567522790808,8.038450126018896,9.782290977049126
9.60899629084527,8.743723749365797,7.0904628880041844,10.794912362032285,7.0980053925812765,7.844568378667191,7.912270212597906,6.571221831235764,11.453916503202734,15.41940257470742
10.419477021913089,11.55775269369721,5.039369215534245,12.818678549996209,11.878666860132679,8.670953928951674,13.81242307789925,11.594231877904868,9.282265453647751,10.58404313640925
9.914286515624877,10.9574719685195,8.3967939782687,11.15002669567048,11.581603061823882,12.413423071225946,7.665724555721287,8.910621614608047,12.274313411310978,5.698588469536837
6.824200391082328,6.189637803522184,9.477881068281913,5.9260989598025615,12.992186525454539,11.942856401058524,13.30266295420837,12.236492358474061,11.903245361098508,14.4093753843868
12.664100109918863,9.859723034048306,10.009396487191877,11.399254201429642,6.7308070784489455,10.45351774733752,5.51893044441919,11.441797398434675,8.72943793663941,15.288040474170886
8.115589379347218,7.811749133211597,16.2296317175163,13.218783450584883,12.487508071412757,8.249839669151632,12.050516203626618,11.487931085684885,10.221117260220346,2.461275528823
8.416335695678857,8.745412031617311,14.099491026495535,12.210892779819005,14.695451983330695,7.6494079489940665,6.860087915509599,8.711339350448357,11.692136459158558,10.701456149701244
4.216612785463098,13.390272980023209,5.972147579911307,6.440616838824926,10.059836522826947,8.311158330495319,12.68600718259752,12.384227171993379,9.479161223216321,8.761934011824811
8.877535931969911,11.027283963017966,12.11127206661956,10.87877453635756,11.160874588903205,10.143761426047158,7.0163658578069,10.549021136863452,7.440125128713915,10.703216020989819
7.454612041660117,10.470373099901984,8.740986052754472,7.812371881602262,9.235733634136837,12.24943070406769,4.575675492425642,8.294305010747314,11.92057016079073,9.333716667715922
9.52824625372449,6.248488874872624,12.121489056018087,9.253358133846248,8.734385963190082,7.08768438832859,8.05424432451305,10.599218984545141,10.856838611303186,12.884100876344203
14.848805745827573,7.515672077105877,12.24439146251269,11.834399794163419,10.596667477473071,10.949525899762962,14.269193830849563,5.5198659851433804,7.386006098751164,8.949210399583025
14.310845609232462,10.946527640533835,7.087747375556187,6.187806784865346,8.217662928271269,9.982605763828952,13.263608256230674,12.642824035979675,10.04242574112093,4.767853082936408
8.766625447016523,8.251177320531141,15.195904487260247,11.456106579481148,11.643954105868524,11.014199869876926,5.936831176777702,9.41459497693935,10.73825874809261,12.28937918833659
9.538884319028123,11.622755680544627,10.189161312360097,13.514678979403612,5.349694536315887,11.525873567778223,11.72380458040602,11.828075229362135,12.839195896569883,4.40145344397535
8.089742332644732,11.373910292724991,12.496249532074398,11.948686973061342,8.190007924550487,7.467163997051941,7.113434696633117,10.489266310179683,13.471756146685731,10.263344262652124
6.673570652647694,7.571334698301641,11.50595063112343,13.406733463114675,11.433525107222314,9.260114967574914,9.138262310463706,10.335714986655239,10.618241942951546,11.53470075419539
11.448737924798316,8.622635298428463,4.908472050113829,10.016181123893421,10.407530545030141,15.304052639051767,12.646249903512855,7.836049396328649,7.820807312392045,12.707142679335826
8.833697911359339,7.976864942401674,13.480891341349832,7.360812505258032,14.48418415008688,7.909440654180203,8.830884337777244,16.304732474284826,11.147435044730592,8.11104458230365
10.49488665442342,10.244787192450852,2.3727574472110966,7.569079285235643,9.193104407396415,10.69998123682802,7.746897082155031,9.604817891136172,7.687098587425714,12.015239442224914
14.142961583759877,10.594115245358598,11.848846852348021,14.655091091819214,13.357898189042384,8.252731490200537,15.480121088343854,9.05231964483574,15.930725029800636,13.201256879200496
10.97929990919422,11.49054494940661,13.151038932211597,5.045354750227287,10.95364017333054,8.949828785217019,13.829113993513335,11.263320090816539,9.491133439482429,16.87854881044038
10.591716907653641,11.484399546545177,4.762526144340974,6.165935287033869,9.339331027172324,8.607643614067722,9.972560415474273,10.311798974759949,13.798362525297097,7.780636642783705
5.175490090504401,10.843238230764493,11.00815857588615,13.417160583511176,11.425048554572786,12.747663273342052,11.932879533556276,12.648520080907437,16.00630093169451,5.269243846953228
8.42105309797127,8.51452685527079,12.487586385486916,8.811616516917375,13.479821955403217,9.601209480610176,7.722673055478417,12.239401964801662,7.258858438081459,10.138227805167869
11.609146657694948,9.082506964606484,8.889851104784313,6.698900769127656,9.860646885238403,9.208748437834949,7.085560779692227,12.653687457160839,10.92881900347492,7.011066476583018
7.724716957067882,4.174283188124222,13.274299048626808,12.321505294053075,10.557813892391675,3.8950582554484523,10.159389840818418,13.855861095384938,11.107620276845434,13.205645976511692
7.538947529024333,16.163946176942865,12.429498814439476,8.879173125582414,8.224967658177912,10.961760830445765,6.51420908977253,9.928870887079718,10.94847634227021,8.654771360146363
10.030780257728695,10.966649916692276,14.630060992022504,7.377211755476409,9.498515097650387,10.378795798106344,9.082480333864462,10.260131181960121,12.379563025421383,6.4538389282095165
17.89759130522458,7.3428916752770315,5.450926751154004,12.930691919908066,8.339798076242134,9.375529581236096,5.521702311569877,7.507642249871701,8.428434993477461,6.727611929266521
11.820732399503799,15.191578499235124,6.610027063005147,6.404784858008274,10.319185248677908,9.008718102895292,6.242639400460249,5.29096022512916,17.59739002519637,9.089759385641157
4.801956434471977,11.39638802582785,12.061609999168844,7.843114734717794,9.82093657871816,6.800049554032958,4.483716456584946,4.3091657570597555,10.859372703911825,4.647166050214688
11.96881347986388,7.242146491278067,12.67315445385579,8.495251689275129,7.512317003614159,12.135435918630014,11.227878781685384,10.012675351602017,9.977469482112777,13.860325591470621
10.58066927366222,7.146765771121512,10.248286370675016,10.969263641036493,10.047169952849393,8.480454018145977,8.43332119829468,9.36400946847311,5.469265195192873,11.544286283033877
12.216378705710872,12.713864799192407,8.348493552595045,10.340718764019709,4.128171295513812,10.18716449050751,6.9961578978121945,9.529845444764412,10.89380758285724,13.02496271448518
12.568009825929977,11.330370541547188,11.8921113055974,5.01461142405527,10.27205294276092,9.851636390564003,17.624372223791394,10.756114943269454,12.211740483917135,11.330393037369193
8.184883028952001,12.068609822560543,8.91959790320973,11.470679391667154,12.090430055660558,18.470354219081955,11.412273480497863,9.036775022907436,6.684995284995031,13.943034331280572
11.347106357325364,9.209639831980864,11.49219748289867,4.584103008960616,5.312386370598498,11.57692115744848,11.861548299005252,10.692760013615592,9.536705786126555,14.881830685804339
12.366781930675733,11.674562620589857,12.006072684609308,17.010740883162036,10.146780545576808,10.163172051799377,11.03839331638283,10.654376806187509,9.042018536570179,13.9543985147385
4.09424106590369,8.89900190876529,9.390851445041086,9.415280702501045,9.707805953425567,7.5039692064847765,8.207886479552602,11.255078555034562,12.724300534468714,13.481285806878084
6.983932880840328,13.18929719465418,12.000097427100018,10.679637811336079,4.260043698250608,10.119353931826087,7.859436249324668,9.560977597815919,14.12700115378972,8.238612443206248
13.261156592145518,8.786989119420866,12.846197795795076,9.164609581324513,5.595966547790587,4.105036892131997,8.29647465214143,10.803224535661162,8.039758137224807,6.2706414805253825
8.4734998204036,6.828632617713925,0.07819680982063026,9.741724288471584,7.282385610906218,11.496971089571064,9.296352106595508,8.472281439732715,14.582632088615533,11.0222975138702
10.16931299982087,9.91088296560796,14.775463619183578,12.371101322787261,12.987004680354692,4.073068856879744,12.90405447381229,10.874722691386372,7.220394163502543,14.36542319187343
9.768410013396164,12.721997650289143,11.60375126986197,11.256800322169632,10.37046327325841,10.17979939583258,8.555753633438748,11.506673290300444,11.310802692870169,6.074876518503681
10.782122095306192,11.104028278087284,10.965263952843268,6.950184399472491,15.440933957977022,15.492949762127186,13.133112059386722,8.840445973385979,10.411497518655088,13.097912990373146
8.584428287032736,5.361177764260619,7.086168309213676,14.363006385912369,10.40547887210284,10.957282996806919,8.190361083126701,17.657268301958776,10.355516996129573,9.421059960056999
10.249012888581232,10.017152070659185,8.507370493938991,9.034006515639863,8.217441958519782,14.095498639369783,10.397404004829424,13.040147579436578,8.76390712889779,10.964139130126815
11.504735170535195,12.204358631043966,10.31357249078523,9.26043354829029,9.076791604109022,8.426930955443348,7.205382105557757,8.58909675539087,11.377653485937941,9.868472591398092
10.704483896397454,12.874427665107799,11.60904247307619,7.905664189391764,10.75909347613623,5.751004107151312,7.606168343151156,7.483654547039292,7.057469978569442,11.059905235603477
9.478692947004696,4.604987094117286,10.603492035669797,10.670146242893015,7.832321505251196,13.128915885791413,12.513118409710671,11.927854985781815,2.5694129801307763,12.454893618517389
10.530988162107564,7.715033584540933,8.149313362915558,10.908682243670006,9.8798221881942,6.832140850430951,12.478114577847679,5.993919596345832,8.577286646028515,9.22401530548757
12.18959643015668,15.708133567410309,9.552117096583087,12.034666545581441,4.5783322146799,11.293158712337195,11.814978881205807,10.781770805748609,16.653414000784082,12.957854762781697
11.485912184417852,7.160256545687448,13.121728077967044,8.227803861401195,9.11847985272223,5.4872227300873835,12.679612064719977,5.732238513220334,11.471634580753985,6.0203377041726
9.422174966452964,12.791788957716106,10.747723301915924,14.612264536107197,9.26333458654293,12.81663672024997,13.690521280461706,14.533001668548645,16.445592800819423,12.816546634256145
12.335521934348236,11.78359584119357,12.072935944085394,12.614933742158637,7.090779049763651,6.1885468981498875,10.672722575385517,10.71037666579386,10.00530353424101,5.340425573565778
10.257187164885547,5.537111711119618,9.427754099013056,1.370607904819515,10.660943291448854,9.860903729138505,12.673029413697307,13.655562128150589,11.79838210699452,9.544875363802149
6.96230764413108,10.456178499133719,15.516265207047343,10.56036602558655,9.37549901833686,13.706300334796186,7.13428167554154,14.087070525590082,8.446056264010958,8.045480144547907
14.253575842901224,2.455946426808823,3.2819998575539078,9.782497661991107,11.80711671526181,6.027928061680863,5.119988046761492,11.63252481300652,9.909905860874515,8.357844890342044
11.278670021695538,9.970266683239942,9.272229642315487,8.467730913394437,7.598575695719498,9.730136925109118,8.260080051646181,10.023016276711598,6.531144994301643,9.575627254090566
16.448660590564927,12.527636824172102,11.670806093526103,9.927566192257288,10.377814278475675,9.075163952137784,3.3790370433885704,7.991287597786856,8.10765128589263,11.780385040922983
10.082676428828231,12.41337901559965,10.174927810467771,11.635227813418615,14.507868246689824,14.104668961898266,12.046050600730656,3.604889577327306,9.073675079698173,6.407508620865794
10.025601821695421,12.148607545281784,13.190512261101004,6.2628053901322405,11.799199416352629,9.290762010314715,10.38412792374288,11.249799756578547,14.64684881913767,7.801041870333627
10.061708840800554,11.823630189665684,14.013076975187408,6.3336495532523145,9.968485617614975,18.634080420634284,9.838396905074221,6.844544022459201,5.915055311289654,13.923209329616533
18.879600716518695,8.853558693080569,12.32855128479089,9.023992881656318,11.926177026589462,11.338865445833017,9.415197965666215,11.619358568911231,9.595740739286658,16.314187555600277
14.808017560873457,13.846660301440881,8.506865873466213,17.20284332271878,9.475124132284668,10.401096234698965,11.688962255754,10.444431708544183,5.629554686533193,8.342767837134605
9.647869713346228,5.721210048265178,15.443061196166662,10.31512820402021,10.107364206824908,10.599047655864329,8.746248228855354,11.143404740350224,7.5638898577977605,10.12698019678288
10.033714427867665,11.653477379797419,11.818246631956235,9.193850607702466,14.408106328885955,8.017825961574111,9.213555423201997,5.885597023467442,7.212591077008069,10.944233843504376
2.391515050931992,6.613737382289856,8.351127111020809,7.239180496311755,8.004043426338624,6.3818091879285985,6.536348554028669,11.055878526631929,9.971078841360137,10.79662952119007
10.513659281585339,11.302167619915881,12.603926494516019,8.771856802754085,11.485395307126174,5.238692245280406,11.21648746179009,14.908071469664147,9.417392263050465,12.47688883705221
8.617077732179945,7.383997259291653,14.148537792644818,9.986513573958955,9.448807962401856,9.587841778214345,9.829009459013669,9.361773490701387,9.361362437774387,6.6660175771979375
10.468622978676992,7.533226807085422,11.30221020605541,15.342024462648642,9.73940195890175,13.291168620055691,9.609178784417905,9.535047920265999,5.674698636230891,12.291989380429886
5.0770553003932655,6.901041575416791,5.871734513340586,4.8417493431114345,12.255553225710852,8.718200909516156,10.865754961850149,5.791844661954505,3.851480413641685,10.621526092494328
7.428306778787006,6.495649946755325,16.43736671104483,10.682390174475758,8.747962873231039,16.522930674574425,12.457846097975576,11.856620096458926,11.041143416317702,4.4715141232054645
12.783034303981323,5.70219137734637,7.496773440407442,5.935981630877286,6.503900721147722,6.239708512685797,11.102833574870212,9.55624535826013,13.013756847848141,8.12267150852364
6.39664416353793,15.799757514595616,7.942692510824908,9.54846743225447,9.883494382404104,6.927388515712565,8.302375739643418,11.93296286636177,15.629069150525325,4.153916258185563
5.010169878110397,6.039777273785371,7.092796810506471,8.972419766923245,15.444554111410302,3.3071399573775775,7.0120385364743765,15.0824457163149,13.338910173363459,8.08257689323633
7.875725254572794,14.039701195289716,6.911207838580983,5.286181484625195,7.08131371181403,12.85186037893568,13.201112473846845,14.373994376726392,13.067244211273405,3.855704470602408
11.648400722100519,7.385745603905347,11.452075412875944,8.247016711754323,8.326167150885315,9.3885819779292,10.032056746282445,12.308856466282169,5.727071055993074,13.20488989944478
11.610661550902865,6.490253263716536,9.197107946836159,6.641915051934861,11.61326362544143,10.423204069216066,7.959177213994048,9.586029181933721,10.870722626096216,9.73987175492497
6.925245287533933,7.396546916753491,11.631514420511385,10.212518707027733,9.114206545127033,11.062934934860625,12.203600777574813,9.95748497553771,9.407449094580047,12.606452718951086
2.9659770003618533,8.193392027506512,7.756126726784174,11.958984769240628,10.060630091389118,15.355060924899291,9.008568704258169,11.91897963487004,5.433243177309648,9.627814326877642
12.026605990101807,5.8030599965192184,7.469558543795897,9.196804243506902,7.036038290835981,11.08958488197159,13.990951062343074,8.727365145418657,10.930544344090618,8.92892567384267
13.146321534500427,12.979131793711431,11.245717714767501,16.304739195578925,11.327423069254273,11.089103164627858,4.672635926465894,11.705359048095028,11.605956847247018,7.462756115482955
6.959436311237033,11.244758088363241,10.685183671701733,9.960993239652561,7.432327860631125,12.540451733756479,10.632129959634595,7.934756029099223,6.263522270808005,6.297731166175797
8.74283194810212,14.093544986239728,13.362588396609619,8.357407663391767,7.566905693714967,10.943763652280397,10.008692427386128,5.176469391734657,9.952411796934134,15.286591723258919
13.748276570767628,6.811628141123656,7.520541635757342,9.590863475171142,7.592981000558919,10.254656506989226,8.037754715707438,7.787342516606872,8.273849114470277,7.899582776847652
4.8929904448220185,6.385020423265115,18.06176326188463,13.506196815268659,12.051985081075188,11.68706646897002,9.973252947751575,12.071319563099664,13.771248193604452,13.347315566108996
10.600131673560714,11.065482093995334,12.834622125057018,7.150127020767019,10.222258992688012,8.753375353525307,13.676516543253499,7.259246890928281,12.57280670661109,12.944951541566843
7.6371581119738465,14.833567511612372,11.09272852573111,17.749804711187146,9.365508777644658,10.460502614317026,7.359944236673422,8.050999438120579,8.624445199806832,11.181423346504943
8.199282449215847,8.55569963088138,13.801700756646124,8.591401130691297,10.104560569701981,7.67702747386709,16.306933408040166,9.625274458096312,11.675065122473027,7.835571530792874
6.0052047968865025,13.911563966018212,13.828644977115719,11.681291303582135,8.89762987016255,12.653104133163989,15.751536874712727,12.8892431966001,9.14229547927922,9.521597108275369
7.77236028000094,12.694210391986838,17.346020010001098,8.705452974379977,9.746526084724554,7.423888836384639,13.097493710912811,7.509778276764454,4.6063220883367775,9.810313348395015
12.145203165951816,10.974130650170906,5.829564743701494,11.278432764814715,13.249533191325352,11.856980040254687,13.938039639421227,12.060930843487103,9.00163080537591,8.226356057528188
8.08977682535588,11.773581604992945,12.147493762280757,10.644475269726025,5.747714773546831,9.346503807059296,9.455144599432886,12.687974367910197,9.071444938853471,9.507522946270734
16.236358325635763,12.908450051643758,9.865023582451906,13.34975785732324,6.887857164765773,11.822566308860536,11.10676977750893,9.538787733978944,7.0895136831721075,9.412790641872089
5.867185561527125,10.916448180464801,6.061855566162517,11.278725273402777,9.953479228508995,9.177397617178935,10.681929688347994,13.626987824928444,7.620041418619139,14.740445766855881
12.5512170174375,9.77233835046118,8.538034217876849,15.4246568472294,9.028106897763912,5.993000387768987,5.250067478815854,11.60490718145542,14.999027155902187,13.15522839314561
11.022368006060969,11.283268614818025,10.625849173161503,7.42213239693909,9.89578681199348,10.68386144305769,12.436489295375043,12.825400317664656,11.129853732541491,7.81648464605022
12.135078426758689,8.52124305404697,12.53304568361543,12.10820013476401,5.42121508891749,13.506814782552599,8.778577158035072,12.959970057850978,8.297486248244985,13.172823272317581
7.1217538263586615,11.184234246176102,8.001834266562684,11.28948121010826,8.868443877499143,7.5939066972027645,14.109318446428652,16.64664379654439,9.150738691429892,13.233422475885517
10.503875349504336,10.403629086480716,7.070817765813234,4.478616959186303,12.649663018818696,9.6940722369163,15.0369262723244,8.96091313851499,9.501530243163359,9.903637559941783
14.107148464274136,13.163240121291315,9.859681613388283,3.0744784120423825,10.154829440657354,8.897941938170087,7.613592560687335,10.670299433851834,10.4298415641926,10.40025684129437
13.513489700825698,10.922013060871077,15.444033157691106,12.193890577846297,4.341945859493009,12.842864319318483,14.591405578898478,10.592082686139168,7.853445000304122,13.373920817000137
10.494188470562403,7.475538261784616,9.231110028162394,10.012040165052026,7.619496274910382,5.627836028781182,12.626112605175996,6.537469644025142,10.908879133284845,13.224987632821017
12.266481511853073,12.019912829477127,14.436505906714643,10.332768539848194,10.279424546582703,7.572998420134383,12.475380887336621,12.678159414173763,13.720529921143388,5.874339014320574
5.077885847731977,11.142412955511166,12.644033817707783,9.110840066838229,10.206964287611687,7.938030820634022,10.556159196182179,15.813585145185606,12.879164596033874,15.814155787952672
12.338026633008887,6.7067973577222775,9.318651010300355,11.167445581563818,7.362753647749972,7.2610909770799825,8.902194818169773,11.481698970008614,8.224927811302685,8.2548600456913
11.732144115156844,7.322486587386898,15.33947939029105,11.922514744497395,9.600316308763677,4.735718234538415,12.337626138990371,8.047790005809922,9.998438221972798,9.689204347889156
14.393794498827845,12.499036650288662,12.66265537299061,9.250781001821075,8.193516493720312,8.751833527477713,12.919858222522274,15.151332552314113,6.925578084747149,9.502906361378491
